acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.6718370580712426,-1.4431393178064191,7.890067012265098,-0.6718370580712426,-1.4431393178064191,7.890067012265098
0.3456539614699945,-2.0344571289462685,7.185997260643206,0.3456539614699945,-2.0344571289462685,7.185997260643206
1.420572684391653,-2.9987411556129207,7.1319280765899125,1.420572684391653,-2.9987411556129207,7.1319280765899125
2.39466243299528,-3.8893093351109926,7.762096084240268,2.39466243299528,-3.8893093351109926,7.762096084240268
2.310026455658179,-3.649054527,8.714314216426322,2.310026455658179,-3.649054527,8.714314216426322
1.738385677,-3.649054527,9.671191216,1.738385677,-3.649054527,9.671191216
1.6965698443006607,-3.661277628718751,9.731663258226943,1.6965698443006607,-3.661277628718751,9.731663258226943
1.5772123614073565,-3.857709540323938,10.261928509373934,1.5772123614073565,-3.857709540323938,10.261928509373934
2.589336526504904,-4.775941854021708,10.886036868723865,2.589336526504904,-4.775941854021708,10.886036868723865
2.7875083502445204,-5.801590794202303,9.086573147325216,2.7875083502445204,-5.801590794202303,9.086573147325216
2.11645174,-5.764309883,9.235696793,2.11645174,-5.764309883,9.235696793
2.11645174,-5.764309883,9.235696793,2.11645174,-5.764309883,9.235696793
1.974277918366652,-5.870457737734902,9.48015856887156,1.974277918366652,-5.870457737734902,9.48015856887156
1.1881314760538368,-6.71284141116568,11.2433783120103,1.1881314760538368,-6.71284141116568,11.2433783120103
2.1532628158894624,-7.82155732125645,12.520407249555257,2.1532628158894624,-7.82155732125645,12.520407249555257
3.5733468174325,-8.602794904101748,12.90664823513028,3.5733468174325,-8.602794904101748,12.90664823513028
7.4376039253037955,-10.020128973727227,12.692751780962876,7.4376039253037955,-10.020128973727227,12.692751780962876
8.907345338616912,-9.58345843955791,11.114321658102982,8.907345338616912,-9.58345843955791,11.114321658102982
9.418028466200983,-9.512913865235067,11.193669846264134,9.418028466200983,-9.512913865235067,11.193669846264134
9.13220787,-9.645467758,11.19781208,9.13220787,-9.645467758,11.19781208
9.020270069480105,-9.873846501544458,11.42361747051332,9.020270069480105,-9.873846501544458,11.42361747051332
8.352900782304262,-11.443443224396304,13.128467975277825,8.352900782304262,-11.443443224396304,13.128467975277825
8.696713448,-12.08136177,14.74397469,8.696713448,-12.08136177,14.74397469
8.696713448,-12.08136177,14.74397469,8.696713448,-12.08136177,14.74397469
9.1393179469747,-12.2280387330626,14.824389728634719,9.1393179469747,-12.2280387330626,14.824389728634719
12.142348068426893,-13.228457110528801,15.236032459386825,12.142348068426893,-13.228457110528801,15.236032459386825
13.247879109900225,-13.620362291078633,14.408445492943827,13.247879109900225,-13.620362291078633,14.408445492943827
14.060167334977718,-13.726195220757582,13.382136128229314,14.060167334977718,-13.726195220757582,13.382136128229314
14.770092761257713,-13.430084276464246,12.493605831170349,14.770092761257713,-13.430084276464246,12.493605831170349
17.79028890435163,-15.742664353428186,10.698848719994823,17.79028890435163,-15.742664353428186,10.698848719994823
19.174501578721816,-16.9577777893186,9.758728961736434,19.174501578721816,-16.9577777893186,9.758728961736434
20.51247215,-16.83350754,10.10668468,20.51247215,-16.83350754,10.10668468
20.925483805075366,-16.51763713511698,10.413548545806462,20.925483805075366,-16.51763713511698,10.413548545806462
23.675564221583816,-14.455449006603533,12.348908506206303,23.675564221583816,-14.455449006603533,12.348908506206303
24.218459758992157,-14.260963610947034,11.896232586571687,24.218459758992157,-14.260963610947034,11.896232586571687
23.95335197,-14.18225956,10.66181946,23.95335197,-14.18225956,10.66181946
23.95335197,-14.18225956,10.66181946,23.95335197,-14.18225956,10.66181946
23.95335197,-14.18225956,10.66181946,23.95335197,-14.18225956,10.66181946
24.808968123781774,-14.84809622550734,9.893694903435117,24.808968123781774,-14.84809622550734,9.893694903435117
30.50803955056869,-19.123179610947034,5.0403972601664355,30.50803955056869,-19.123179610947034,5.0403972601664355
32.02595200334916,-19.058628546501097,5.861410685047897,32.02595200334916,-19.058628546501097,5.861410685047897
33.93142319,-19.14975929,7.307082176,33.93142319,-19.14975929,7.307082176
34.739433420653874,-19.80530293295252,7.975492065757316,34.739433420653874,-19.80530293295252,7.975492065757316
40.25613256609082,-24.741704981621865,12.449204069034648,40.25613256609082,-24.741704981621865,12.449204069034648
42.40882486957181,-30.37020504608417,13.618046483504484,42.40882486957181,-30.37020504608417,13.618046483504484
42.70703480164063,-37.580239222181234,14.162527193130812,42.70703480164063,-37.580239222181234,14.162527193130812
38.926803661909744,-43.46175983440636,14.469278698813362,38.926803661909744,-43.46175983440636,14.469278698813362
35.341637816935275,-60.15502113821056,13.68471380266996,35.341637816935275,-60.15502113821056,13.68471380266996
21.43737756830877,-92.84824965384831,13.210254739152116,21.43737756830877,-92.84824965384831,13.210254739152116
9.731375915602623,-102.13030465556666,22.795068315522784,9.731375915602623,-102.13030465556666,22.795068315522784
-1.7091532462684227,-102.0020644213547,29.58664584781914,-1.7091532462684227,-102.0020644213547,29.58664584781914
-9.073770234567535,-99.14856402430566,28.355442081559485,-9.073770234567535,-99.14856402430566,28.355442081559485
-11.212810311055016,-96.27289470643828,21.66989348103804,-11.212810311055016,-96.27289470643828,21.66989348103804
-12.007120985056941,-90.74875965694697,12.710352134041681,-12.007120985056941,-90.74875965694697,12.710352134041681
-15.68136311,-81.66464233,6.364310265,-15.68136311,-81.66464233,6.364310265
