Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
1.575466581,17.83729553,-23.30848503,18.37627983
1.585466581,19.59841347,-23.06441689,18.19921112
1.595466581,20.87618065,-23.60998154,17.31386566
1.605466581,21.48874283,-24.21297264,16.01695633
1.615466581,21.21596146,-23.69133759,13.03549957
1.625466581,21.21596146,-23.69133759,13.03549957
1.635466581,20.31626129,-22.88734818,11.35095215
1.645466581,19.98605156,-22.22692871,11.04467106
1.655466581,19.89512444,-21.69093704,10.62831974
1.665466581,19.89512444,-21.69093704,10.62831974
1.675466581,19.89512444,-21.69093704,10.62831974
1.685466581,19.89512444,-21.69093704,10.62831974
1.695466581,19.89512444,-21.69093704,10.62831974
1.705466581,20.42154503,-15.34038639,8.699705124
1.715466581,22.66122627,-14.80439377,7.417151928
1.725466581,24.86740875,-14.84267902,5.593821049
1.735466581,26.57109833,-14.80917931,3.890131474
1.745466581,26.57109833,-14.80917931,3.890131474
1.755466581,30.09811974,-12.59821129,4.50269413
1.765466581,32.03630447,-11.87557888,6.488736629
1.775466581,34.26163101,-11.66501045,8.292924881
1.785466581,36.37210083,-11.83729362,9.546764374
1.795466581,37.74558258,-12.14836025,9.862616539
1.805466581,36.97987747,-12.50249863,7.833503246
1.815466581,36.97987747,-12.50249863,7.833503246
1.825466581,36.97987747,-12.50249863,7.833503246
1.835466581,31.50031281,-12.6747818,7.800003529
1.845466581,31.35674477,-13.40219975,9.848259926
1.855466581,32.45744324,-14.90967751,12.11186981
1.865466581,33.98406219,-16.28315735,14.12184143
1.875466581,33.98406219,-16.28315735,14.12184143
1.885466581,33.85485077,-20.97787666,14.66740417
1.895466581,32.15594864,-21.38465691,13.25563908
1.905466581,31.42852974,-22.42314148,11.66201973
1.915466581,31.82095146,-24.26561356,10.07318497
1.925466581,33.05086136,-26.10808754,8.493922234
1.935466581,35.08476257,-30.74537849,5.330610752
1.945466581,35.08476257,-30.74537849,5.330610752
1.955466581,35.08476257,-30.74537849,5.330610752
1.965466581,35.08476257,-30.74537849,5.330610752
1.975466581,32.46701431,-35.77987671,8.876773834
1.985466581,32.13680267,-37.52663803,9.379266739
1.995466581,32.13680267,-37.52663803,9.379266739
2.005466581,32.13680267,-37.52663803,9.379266739
2.015466581,32.13680267,-37.52663803,9.379266739
2.025466581,32.13680267,-37.52663803,9.379266739
2.035466581,33.52464294,-61.03372574,17.83550262
2.045466581,34.39084244,-64.49853516,17.44307899
2.055466581,35.44368362,-67.87719727,15.48096466
2.065466581,35.44368362,-67.87719727,15.48096466
2.075466581,32.53879929,-77.19963837,17.26601028
2.085466581,31.50988579,-79.06604004,27.33022118
2.095466581,28.08814812,-77.23792267,38.49991989
2.105466581,23.63749886,-70.64808655,48.01856613
2.115466581,21.55574226,-63.36912155,50.02853775
2.125466581,18.09093475,-57.74120331,36.7579422
2.135466581,13.45843124,-57.82734299,27.0813694
2.145466581,5.79661274,-63.13462448,20.38146591
2.155466581,-6.617351055,-67.57091522,19.02712822
2.165466581,-22.19462585,-64.59902954,23.01835632
2.175466581,-35.74278641,-56.61657715,25.61217499
2.185466581,-40.70071793,-47.78705978,21.08974075
2.195466581,-28.88017273,-36.45943832,7.0151577
2.205466581,-23.67339134,-32.879776,2.004587173
2.215466581,-20.26122665,-29.74039268,0.157328084
2.225466581,-18.63889122,-27.72563553,0.253040999
2.235466581,-17.62433434,-27.55335236,0.506680191
2.245466581,-16.96391678,-28.38126945,-0.416949332
2.255466581,-15.0209446,-28.82154846,-1.79521513
2.265466581,-14.85344696,-28.77369308,-0.230309173
2.275466581,-14.84866047,-27.2949276,2.258226395
2.285466581,-14.05902958,-24.46182632,4.162913322
2.295466581,-12.44148159,-21.39901352,4.143770695
2.305466581,-10.79043388,-18.43669891,2.641077995
2.315466581,-9.479166985,-15.12503147,0.521037102
2.325466581,-9.479166985,-15.12503147,0.521037102
2.335466581,-9.479166985,-15.12503147,0.521037102
2.345466581,-3.224328518,-9.49232769,-4.776672363
2.355466581,-2.937189817,-8.516056061,-5.073382378
2.365466581,-3.559323788,-7.558926582,-5.652445316
2.375466581,-3.942175388,-6.783652306,-5.829514027
2.385466581,-2.683550596,-8.13320446,-5.303092957
2.395466581,-2.683550596,-8.13320446,-5.303092957
2.405466581,0.446261436,-9.908679008,-4.618745804
2.415466581,1.54217422,-11.19123173,-5.475376606
2.425466581,1.6713866,-11.87557888,-6.408577442
2.435466581,1.197607756,-11.16251755,-6.39900589
2.445466581,0.747757077,-10.55474091,-6.427719593
2.455466581,2.32701993,-10.62652493,-5.585446358
2.465466581,4.212564468,-11.69372463,-4.451248169
2.475466581,4.212564468,-11.69372463,-4.451248169
2.485466581,7.562515736,-15.10110378,-2.733201742
2.495466581,8.155936241,-17.05843353,-1.986641049
2.505466581,7.706085205,-18.44626999,-1.005583763
2.515466581,7.706085205,-18.44626999,-1.005583763
2.525466581,7.706085205,-18.44626999,-1.005583763
2.535466581,0.36011982,-17.32642937,8.063214302
2.545466581,-0.07537391,-17.37428474,10.36032391
2.555466581,0.867398202,-17.70449448,11.70509052
2.565466581,2.260020971,-17.64706612,11.69073296
2.575466581,2.260020971,-17.64706612,11.69073296
2.585466581,7.916653633,-17.52742577,8.431708336
2.595466581,10.07019424,-17.76670837,7.814360619
2.605466581,12.09930801,-18.6233387,7.890930653
2.615466581,13.02772331,-19.86760712,7.752147198
2.625466581,12.53958702,-20.72902298,8.149355888
2.635466581,11.17089272,-20.40838432,9.484550476
2.645466581,11.17089272,-20.40838432,9.484550476
2.655466581,11.17089272,-20.40838432,9.484550476
2.665466581,12.10409355,-17.84806442,14.054842
2.675466581,13.4967165,-17.22114372,12.66700459
2.685466581,14.78405476,-17.35992813,10.40818024
2.695466581,15.68854141,-18.37448502,8.249854088
2.705466581,15.68854141,-18.37448502,8.249854088
2.715466581,15.68854141,-18.37448502,8.249854088
2.725466581,15.68854141,-18.37448502,8.249854088
2.735466581,24.82912445,-23.54776764,8.747561455
2.745466581,27.69572639,-25.6008091,7.776075363
2.755466581,28.83949471,-26.57708168,5.971887112
2.765466581,28.82035255,-26.31865692,3.674777269
2.775466581,28.82035255,-26.31865692,3.674777269
2.785466581,27.4708004,-22.46142578,0.310468733
2.795466581,27.74358177,-21.17408752,0.793818891
2.805466581,28.47100067,-21.16930199,1.119242787
2.815466581,29.12663269,-22.60978127,0.166899383
2.825466581,29.07877731,-23.75833511,-0.464805812
2.835466581,27.43730164,-23.79183578,0.68374908
2.845466581,27.49951363,-23.79662132,2.172084808
2.855466581,27.6717968,-23.81576347,2.535793781
2.865466581,27.35594559,-24.19383049,1.24366951
2.875466581,26.32224464,-25.05046082,-0.383449823
2.885466581,25.049263,-25.96930504,-0.541376114
2.895466581,23.52742958,-26.43351173,1.353739381
2.905466581,23.31207466,-28.7641201,7.871788502
2.915466581,24.52284241,-30.66880798,10.17846966
2.925466581,25.48954391,-32.31507111,10.47996521
2.935466581,25.50390053,-33.01377487,9.384052277
2.945466581,25.86282349,-33.67419434,8.876773834
2.955466581,26.85823822,-35.17210007,9.010771751
2.965466581,27.66701126,-37.07200241,11.96830082
2.975466581,28.42314339,-39.14418411,13.26999664
2.985466581,27.78186798,-42.57549286,12.65743351
2.995466581,27.78186798,-42.57549286,12.65743351
3.005466581,24.86262321,-49.3950386,14.8779726
3.015466581,24.10649109,-54.8411026,15.83510208
3.025466581,24.10649109,-54.8411026,15.83510208
3.035466581,24.10649109,-54.8411026,15.83510208
3.045466581,24.10649109,-54.8411026,15.83510208
3.055466581,22.16351891,-74.17510986,13.54277802
3.065466581,18.38764572,-81.67421722,16.39502335
3.075466581,11.72602749,-82.42556,25.03789711
3.085466581,5.777470112,-75.371521,36.1932373
3.095466581,5.571687698,-60.55516434,44.68775558
3.105466581,5.571687698,-60.55516434,44.68775558
3.115466581,7.462017536,-55.56851959,31.14438057
3.125466581,7.462017536,-55.56851959,31.14438057
3.135466581,-2.803191662,-50.44309235,16.1892395
3.145466581,-12.3361969,-45.66701889,13.80120277
3.155466581,-12.3361969,-45.66701889,13.80120277
3.165466581,-12.3361969,-45.66701889,13.80120277
3.175466581,-12.3361969,-45.66701889,13.80120277
3.185466581,-37.70490265,-36.69871902,8.383852005
3.195466581,-33.27339554,-30.13760185,6.019743443
3.205466581,-25.24786758,-27.42414093,3.177070379
3.215466581,-18.84467506,-24.08854485,0.73160553
3.225466581,-18.84467506,-24.08854485,0.73160553
3.235466581,-7.737192154,-18.25005913,-4.690530777
3.245466581,-7.560122967,-19.6522522,-8.791828156
3.255466581,-8.785248756,-19.84846306,-11.85942745
3.265466581,-9.842875481,-19.27418709,-12.95055389
3.275466581,-10.51765156,-18.19741631,-12.33799171
3.285466581,-9.991230965,-14.22533035,-6.906284332
3.295466581,-7.694121361,-13.62233925,-4.767100811
3.305466581,-5.200799942,-14.12961769,-4.470390797
3.315466581,-3.071187973,-14.28275871,-4.38424921
3.325466581,-1.755135417,-14.37368584,-4.776672363
3.335466581,-2.583052158,-14.22054482,-6.41336298
3.345466581,-4.18145752,-12.04307652,-7.43749094
3.355466581,-5.980860233,-6.520441532,-5.346164227
3.365466581,-4.832305431,-5.103890896,-3.087339401
3.375466581,-1.826920033,-4.960321426,-0.536590457
3.385466581,1.929811478,-6.42472887,0.281754881
3.395466581,1.929811478,-6.42472887,0.281754881
3.405466581,6.17946434,-10.01874828,-3.900899172
3.415466581,6.17946434,-10.01874828,-3.900899172
3.425466581,6.17946434,-10.01874828,-3.900899172
3.435466581,0.092123672,-11.10509014,-10.70608711
3.445466581,-0.692722142,-12.55992603,-7.834699631
3.455466581,-0.142372951,-15.10588932,-5.149952412
3.465466581,0.608973384,-16.88136292,-2.838485956
3.475466581,0.608973384,-16.88136292,-2.838485956
3.485466581,1.412961721,-18.97747612,-0.335593373
3.495466581,1.245464206,-19.67139435,-0.967298567
3.505466581,1.661815286,-20.40359879,-1.37886405
3.515466581,3.360719442,-21.59522438,-1.3310076
3.525466581,5.47597456,-23.37548447,-1.661217093
3.535466581,6.748956203,-24.99303246,-1.852642894
3.545466581,7.150950432,-25.51945305,-0.010169496
3.555466581,8.352147102,-25.61516571,0.927816987
3.565466581,10.6540432,-25.98844719,1.406381488
3.575466581,10.6540432,-25.98844719,1.406381488
3.585466581,10.6540432,-25.98844719,1.406381488
3.595466581,12.96072388,-26.95514679,1.301097274
3.605466581,12.96072388,-26.95514679,1.301097274
3.615466581,10.31426239,-21.13101768,6.617949009
3.625466581,10.31426239,-21.13101768,6.617949009
3.635466581,14.2002058,-19.78146553,11.37966633
3.645466581,16.96630859,-20.10210228,11.82951736
3.655466581,19.27777481,-20.70509338,11.64766216
3.665466581,20.8570385,-21.22673035,11.09731293
3.675466581,20.8570385,-21.22673035,11.09731293
3.685466581,22.69472694,-21.42294121,9.317052841
3.695466581,24.85783768,-22.8394928,9.049057007
3.705466581,27.69094086,-24.39482689,8.575278282
3.715466581,30.27997398,-25.73959351,8.001000404
3.725466581,33.79742432,-27.74956512,8.302495956
3.735466581,33.79742432,-27.74956512,8.302495956
3.745466581,43.01457596,-31.87957573,8.804988861
3.755466581,42.11008835,-30.09453011,9.058628082
3.765466581,38.68356705,-27.84049225,10.02532864
3.775466581,34.04149246,-26.04587364,11.53280735
3.785466581,28.95434952,-25.01217461,12.63829136
3.795466581,24.66162682,-24.70589447,13.16949749
3.805466581,19.65584183,-25.04567528,13.35613823
3.815466581,19.34477425,-25.85444832,11.79601765
3.825466581,19.34477425,-25.85444832,11.79601765
3.835466581,18.86621094,-23.39462662,7.962715626
3.845466581,18.21057701,-21.77707863,6.225526333
3.855466581,16.90888214,-20.06381798,5.167898655
3.865466581,16.90888214,-20.06381798,5.167898655
3.875466581,16.90888214,-20.06381798,5.167898655
3.885466581,12.47258759,-19.22154427,11.14516926
3.895466581,13.47278786,-20.74337959,11.82951736
3.905466581,14.2624197,-21.66700935,10.43210888
3.915466581,15.40618896,-22.17907333,8.541778564
3.925466581,17.16252136,-24.61018181,4.909473896
3.935466581,17.58365631,-26.92164803,3.54556489
3.945466581,17.09073639,-28.87897682,2.870789051
3.955466581,15.58804321,-30.62573624,3.205784082
3.965466581,13.13779259,-32.01357269,4.564907551
3.975466581,10.16112137,-33.16212845,6.723233223
3.985466581,7.342376232,-34.19582748,9.580264091
3.995466581,7.342376232,-34.19582748,9.580264091
4.005466581,7.342376232,-34.19582748,9.580264091
4.015466581,3.753142357,-37.32085419,24.36790848
4.025466581,3.753142357,-37.32085419,24.36790848
4.035466581,2.997010469,-38.99583054,27.59821892
4.045466581,7.088737011,-46.55715179,30.70410156
4.055466581,7.088737011,-46.55715179,30.70410156
4.065466581,18.02393723,-82.44470215,45.3912468
4.075466581,14.93719578,-95.75836945,47.62614441
4.085466581,8.639286041,-109.0768204,43.8359108
4.095466581,3.49471736,-120.0120163,31.97708321
4.105466581,2.504088879,-126.2190018,13.83470249
4.115466581,1.68574357,-120.9978638,-6.107081413
4.125466581,-6.492924213,-92.23613739,-32.8684082
4.135466581,-15.89193153,-73.97889709,-32.94498062
4.145466581,-19.38066673,-59.71289063,-21.27279091
4.155466581,-11.07757282,-52.14199829,-4.566103935
4.165466581,2.810370207,-49.28975296,5.933601856
4.175466581,15.67897034,-49.50032043,9.178269386
4.185466581,15.67897034,-49.50032043,9.178269386
4.195466581,15.67897034,-49.50032043,9.178269386
4.205466581,15.67897034,-49.50032043,9.178269386
4.215466581,10.98425198,-44.00640106,-47.91926575
4.225466581,10.98425198,-44.00640106,-47.91926575
4.235466581,5.657829285,-37.16292953,-37.09413528
4.245466581,0.24047868,-33.12862778,-24.57967186
4.255466581,0.24047868,-33.12862778,-24.57967186
4.265466581,0.24047868,-33.12862778,-24.57967186
4.275466581,1.365105271,-20.94437599,-5.614160061
4.285466581,5.87318325,-21.63350868,-6.518647194
4.295466581,10.13240719,-22.02114677,-6.466004848
4.305466581,13.71207047,-20.50888252,-6.102295876
4.315466581,17.5310154,-16.60858154,-9.466604233
4.325466581,19.36870384,-18.42712784,-12.06999588
4.335466581,21.23510361,-21.04966164,-13.72582912
4.345466581,21.92902374,-22.63849449,-13.74018574
4.355466581,22.03909302,-23.47119713,-11.95514011
4.365466581,20.25883293,-23.4424839,-8.614759445
4.375466581,18.34935951,-22.0115757,-6.667002201
4.385466581,18.34935951,-22.0115757,-6.667002201
4.395466581,18.34935951,-22.0115757,-6.667002201
4.405466581,16.52124405,-17.26900101,-0.158524498
4.415466581,17.89950943,-15.78545094,1.152742267
4.425466581,19.45484543,-14.63689613,1.621735573
4.435466581,20.9192524,-13.88554955,1.047458172
4.445466581,21.20639038,-14.689538,-2.594418049
4.455466581,19.71805573,-15.54138279,-4.255036831
4.465466581,17.68415642,-16.2640152,-5.078167915
4.475466581,17.68415642,-16.2640152,-5.078167915
4.485466581,15.09033585,-15.72323799,-2.345564365
4.495466581,15.70289898,-15.04367638,0.597607434
4.505466581,15.70289898,-15.04367638,0.597607434
4.515466581,15.70289898,-15.04367638,0.597607434
4.525466581,23.60878372,-14.42154217,6.594020844
4.535466581,25.16411972,-15.84766483,6.507879257
4.545466581,25.56132698,-16.23051643,6.407381058
4.555466581,24.8482666,-15.30688667,6.512664795
4.565466581,23.87199593,-14.41675663,6.90030241
4.575466581,24.19741821,-14.01954746,8.670990944
4.585466581,24.85783768,-13.90947819,8.47956562
4.595466581,24.69034004,-13.35434341,7.551149845
4.605466581,23.59921265,-12.21535969,6.890730858
4.615466581,22.08216286,-11.27258778,6.981658459
4.625466581,20.23490524,-10.99023438,7.857431412
4.635466581,20.23490524,-10.99023438,7.857431412
4.645466581,14.04227924,-8.291130066,12.82014561
4.655466581,14.04227924,-8.291130066,12.82014561
4.665466581,12.69751358,-5.601597786,14.17926884
4.675466581,13.46800232,-5.213960648,14.08355618
4.685466581,14.41077423,-4.835894585,13.30828094
4.695466581,14.93240929,-4.0127635,12.39900875
4.705466581,14.93240929,-4.0127635,12.39900875
4.715466581,14.6261282,-2.907279491,10.47039413
4.725466581,14.8079834,-3.304488182,10.71924686
4.735466581,15.31047535,-4.357329845,10.9489584
4.745466581,15.54018688,-4.893322468,10.70010471
4.755466581,15.33918953,-5.056034088,10.09711361
4.765466581,14.07099342,-4.821537495,8.460422516
4.775466581,13.30050468,-4.567898273,8.154141426
4.785466581,11.87916756,-4.357329845,8.709276199
4.795466581,10.09890842,-4.663611412,10.55174923
4.805466581,7.634300709,-5.462814331,13.49013615
4.815466581,4.939982414,-5.740381718,17.75414658
4.825466581,2.700300455,-5.601597786,21.86022949
4.835466581,3.049652576,-7.965706348,24.4971199
4.845466581,3.049652576,-7.965706348,24.4971199
4.855466581,3.049652576,-7.965706348,24.4971199
4.865466581,9.285347939,-11.38265705,34.40340424
4.875466581,11.47238827,-12.64606762,42.56771851
4.885466581,12.98943806,-16.01037598,51.24409103
4.895466581,19.34477425,-32.85106277,59.09733582
4.905466581,23.13022041,-45.30331039,58.58526993
4.915466581,21.36910248,-56.1715126,55.18267822
4.925466581,17.50230217,-67.70491791,47.80799866
4.935466581,12.26680565,-79.63074493,37.27000809
4.945466581,5.078765869,-90.09216309,27.90449905
4.955466581,-9.991230965,-104.2672501,27.3445797
4.965466581,-14.57109356,-103.4201889,26.29652214
4.975466581,-14.57109356,-103.4201889,26.29652214
4.985466581,-12.62333584,-94.83952332,11.52802086
4.995466581,-7.904689789,-85.34480286,5.254040241
5.005466581,-7.904689789,-85.34480286,5.254040241
5.015466581,3.059223652,-66.84349823,0.798604548
5.025466581,3.059223652,-66.84349823,0.798604548
5.035466581,10.92682457,-56.22415543,-9.748957634
5.045466581,10.81675434,-55.08995438,-13.93639755
5.055466581,10.88853931,-54.28118134,-16.93221092
5.065466581,9.639486313,-52.26642609,-18.66940117
5.075466581,6.131608009,-49.04568481,-20.77508354
5.085466581,-1.266999602,-38.73262024,-18.85125542
5.095466581,-0.017946171,-34.66003418,-13.52004623
5.105466581,4.135993958,-32.22892761,-9.165108681
5.115466581,4.135993958,-32.22892761,-9.165108681
5.125466581,12.37687492,-31.77907753,-10.81615639
5.135466581,14.0805645,-30.01317406,-13.91725445
5.145466581,15.41576004,-29.03690338,-16.96571159
5.155466581,15.41576004,-29.03690338,-16.96571159
5.165466581,13.41536045,-20.58545303,-17.73141479
5.175466581,14.07099342,-19.92024803,-16.53021622
5.185466581,14.83191109,-21.16930199,-15.09930897
5.195466581,14.3629179,-22.73899269,-13.63011551
5.205466581,13.01815128,-23.38505554,-11.34736347
5.215466581,11.59202957,-24.57668114,-6.470790863
5.225466581,12.3481617,-26.46222496,-6.332006931
5.235466581,13.80299759,-27.94099045,-7.265207767
5.245466581,15.27219009,-29.74517822,-7.719843864
5.255466581,15.27219009,-29.74517822,-7.719843864
5.265466581,15.08076477,-33.30091095,-6.241079807
5.275466581,13.8173542,-32.75056458,-2.752344131
5.285466581,15.84646797,-32.22414398,4.430909157
5.295466581,17.72722626,-32.71227646,5.828317642
5.305466581,19.96212196,-33.51148224,6.732804775
5.315466581,22.76651192,-35.17688751,7.321439266
5.325466581,25.09712029,-37.00021744,8.843274117
5.335466581,26.57109833,-37.33042526,12.21236897
5.345466581,26.57109833,-37.33042526,12.21236897
5.355466581,26.57109833,-37.33042526,12.21236897
5.365466581,26.57109833,-37.33042526,12.21236897
5.375466581,37.16173172,-29.16132927,15.40917969
5.385466581,38.10450363,-29.716465,12.68136215
5.395466581,37.20480347,-31.55415154,10.69531918
5.405466581,37.20480347,-31.55415154,10.69531918
5.415466581,25.01576424,-32.85106277,17.54357719
5.425466581,20.32104683,-29.17568588,21.27638054
5.435466581,16.42074585,-24.06461716,23.73620224
5.445466581,14.07099342,-19.86760712,23.95155716
5.455466581,12.89851093,-16.46022606,22.03251266
5.465466581,12.08973598,-14.35932827,19.63490486
5.475466581,9.783055305,-11.88993549,15.8686018
5.485466581,9.113064766,-11.62193966,15.38046551
5.495466581,8.423932076,-11.44965649,15.36132336
5.505466581,7.083951473,-10.80838013,15.28475285
5.515466581,5.552545071,-9.147761345,15.56710625
5.525466581,4.504488468,-7.381857872,15.93560028
5.535466581,3.016152859,-5.687739372,14.11705494
