Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
0.441067659,2.082952023,6.740581512,7.589435101
0.451067659,2.638087034,6.821937561,8.09671402
0.461067659,3.035295486,6.879364967,8.335995674
0.471067659,3.035295486,6.879364967,8.335995674
0.481067659,3.245863914,7.042077065,8.326424599
0.491067659,3.245863914,7.042077065,8.326424599
0.501067659,2.417947292,7.38664341,7.651648521
0.511067659,2.417947292,7.38664341,7.651648521
0.521067659,2.145165443,7.300501823,7.096513748
0.531067659,2.365305185,7.214360237,7.465008259
0.541067659,2.590230465,7.180860519,7.905287743
0.551067659,2.743371248,7.209574699,8.283353806
0.561067659,2.700300455,7.372286797,8.589634895
0.571067659,2.700300455,7.372286797,8.589634895
0.581067659,1.752742529,7.89870739,8.895915985
0.581067659,1.752742529,7.89870739,8.895915985
0.601067659,1.082752228,8.042277336,7.709076405
0.611067659,0.939182878,8.056633949,6.799803734
0.621067659,1.063609719,8.094919205,6.110671043
0.631067659,2.00638175,7.965706348,5.967101574
0.641067659,2.00638175,7.965706348,5.967101574
0.651067659,2.00638175,7.965706348,5.967101574
0.661067659,3.020938635,8.171489716,6.981658459
0.671067659,3.169293642,8.080561638,7.388438225
0.681067659,2.977867842,8.047062874,7.723433495
0.691067659,2.441875458,8.181060791,7.704290867
0.701067659,2.441875458,8.181060791,7.704290867
0.711067659,1.570888042,8.066205025,6.034100533
0.721067659,1.436890006,8.023134232,5.71824789
0.731067659,1.369890928,8.090133667,5.751747608
0.741067659,1.489532113,8.003992081,5.986244202
0.751067659,1.575673699,7.91306448,6.215955257
0.761067659,1.575673699,7.91306448,6.215955257
0.771067659,1.613958836,8.31027317,6.369095802
0.781067659,1.322034478,8.487341881,5.804389477
0.791067659,0.862612545,8.793622971,5.0291152
0.801067659,0.561116934,8.807980537,4.239483356
0.811067659,0.379262388,8.611768723,3.516851187
0.821067659,0.230907381,8.520841599,2.952144861
0.831067659,0.250049978,8.319844246,2.928216696
0.841067659,0.015553347,8.28155899,3.047857761
0.851067659,0.015553347,8.28155899,3.047857761
0.861067659,0.015553347,8.28155899,3.047857761
0.871067659,0.015553347,8.28155899,3.047857761
0.881067659,-1.228714466,7.195217609,0.377467781
0.891067659,-1.228714466,7.195217609,0.377467781
0.901067659,-1.228714466,7.195217609,0.377467781
0.911067659,-1.731207132,1.792224169,-13.12283802
0.921067659,-2.645265341,0.485742986,-17.18585014
0.931067659,-4.482953072,0.677168787,-20.75594139
0.941067659,-6.11485815,1.337587833,-22.27777672
0.951067659,-6.856633186,1.80658114,-23.41197586
0.961067659,-5.708078384,1.514656782,-18.86561203
0.971067659,-5.028516769,3.098705292,-13.9986105
0.981067659,-4.449453831,5.37188673,-8.030911446
0.991067659,-3.253042459,7.731209755,0.832104087
1.001067659,-0.209371984,10.51167011,14.59562016
1.011067659,6.20817852,11.56451225,29.99582672
1.021067659,6.20817852,11.56451225,29.99582672
1.031067659,6.20817852,11.56451225,29.99582672
1.041067659,9.223134995,16.43151283,26.05245399
1.051067659,9.223134995,16.43151283,26.05245399
1.061067659,3.537788391,15.18245983,10.29811001
1.071067659,2.618944407,13.47877026,7.780860901
1.081067659,2.370090723,11.66501045,6.632306099
1.091067659,1.202393413,9.1860466,4.603192329
1.101067659,0.833898664,8.535198212,4.138985157
1.111067659,0.948754191,7.965706348,4.540979385
1.121067659,0.762113988,7.73599577,5.072185993
1.131067659,0.24047868,7.568498135,5.502893925
1.141067659,-0.300299227,7.836493969,5.708676815
1.151067659,-0.932004392,8.23370266,4.411766529
1.161067659,-0.970289588,8.43948555,3.540779352
1.171067659,-0.836291492,8.568697929,3.32063961
1.181067659,-0.649651349,8.683553696,3.488137245
1.191067659,-0.400797784,8.736195564,3.837489367
1.201067659,-0.17587246,8.755337715,4.201198578
1.211067659,-0.137587309,8.822337151,4.397409916
1.221067659,-0.22372891,8.779266357,4.143770695
1.231067659,-0.376869559,8.731410027,4.057629108
1.241067659,-0.592223585,8.793622971,4.229912281
1.251067659,-0.257228434,8.92283535,4.746761799
1.261067659,0.350548506,8.937192917,5.421537876
1.271067659,0.958325446,9.004191399,5.947958946
1.281067659,1.384247899,9.080761909,5.617749214
1.291067659,1.111466169,9.219545364,5.096114159
1.301067659,0.565902531,9.281759262,4.517050743
1.311067659,0.077766739,9.353543282,4.134199142
1.321067659,-0.08015956,9.329615593,4.124628067
1.331067659,0.072981089,9.176474571,4.29691124
1.341067659,0.072981089,9.176474571,4.29691124
1.351067659,0.072981089,9.176474571,4.29691124
1.361067659,0.072981089,9.176474571,4.29691124
1.371067659,1.034895778,9.004191399,6.230311871
1.381067659,0.943968534,9.075976372,5.579464436
1.391067659,0.762113988,9.1860466,4.785047054
1.401067659,0.546759963,9.200403214,3.923630953
1.411067659,0.546759963,9.200403214,3.923630953
1.421067659,-0.419940382,9.530612946,2.799004316
1.431067659,-0.678365231,9.46361351,3.631706476
1.441067659,-0.80757767,9.396614075,4.981258392
1.451067659,-0.850648463,9.243474007,6.225526333
1.461067659,-0.754935563,9.075976372,6.771090031
1.471067659,-0.52043891,8.592626572,4.957330227
1.481067659,-0.692722142,8.803194046,3.693919897
1.491067659,-1.008574724,9.075976372,2.856431961
1.501067659,-1.348355532,9.133403778,2.454437733
1.511067659,-1.611566067,9.195617676,2.535793781
1.521067659,-1.611566067,9.195617676,2.535793781
1.531067659,-1.38185513,8.894122124,3.842274904
1.541067659,-1.38185513,8.894122124,3.842274904
1.551067659,-0.558724105,8.516056061,4.684548378
1.561067659,-0.324227482,8.583054543,3.741776466
1.571067659,-0.271585375,8.831908226,2.770290375
1.581067659,0.039481573,9.008976936,2.105085611
1.591067659,0.283549488,9.032905579,1.91365993
1.601067659,0.187836573,9.12861824,2.827718258
1.611067659,-0.195015043,9.190832138,3.32063961
1.621067659,-0.597009242,9.233902931,3.698705673
1.631067659,-0.936790049,9.31525898,3.84706068
1.641067659,-1.200000525,9.329615593,3.564707518
1.651067659,-1.200000525,9.329615593,3.564707518
1.661067659,-1.200000525,9.329615593,3.564707518
1.671067659,-1.200000525,9.329615593,3.564707518
1.681067659,-1.089930773,8.33898735,-0.560518682
1.691067659,-0.908076167,8.003992081,-1.66600275
1.701067659,-0.606580555,7.587640762,-2.599203587
1.711067659,-0.2955136,6.984649181,-3.833899975
1.721067659,0.250049978,5.8983078,-5.38923502
1.731067659,0.250049978,5.8983078,-5.38923502
1.741067659,-1.300499082,0.150747821,-15.67837238
1.751067659,-3.793820381,-1.409372568,-21.08136559
1.761067659,-7.014559746,-1.935793519,-25.44108772
1.771067659,-10.20658493,-1.088734269,-27.21177673
1.781067659,-12.32662582,0.945164919,-25.58944321
1.791067659,-8.076972961,4.644468784,-12.25663567
1.801067659,-1.482353687,5.740381718,-0.364307255
1.811067659,8.194221497,6.405586243,19.46262169
1.821067659,19.2251339,7.372286797,42.32843399
1.831067659,25.52782822,8.98026371,54.07240677
1.841067659,22.88615227,13.34477234,47.78406906
1.851067659,14.76012611,17.51306915,32.28336334
1.861067659,0.379262388,18.80997849,12.79621696
1.871067659,-2.994617462,16.57029724,12.42293739
1.881067659,-2.994617462,16.57029724,12.42293739
1.891067659,-4.344169617,11.59322548,13.93998623
1.901067659,-3.994817495,9.951749802,11.40838051
1.911067659,-3.21954298,8.726624489,7.560721397
1.921067659,-3.21954298,8.726624489,7.560721397
1.931067659,-3.21954298,8.726624489,7.560721397
1.941067659,-3.21954298,8.726624489,7.560721397
1.951067659,-3.21954298,8.726624489,7.560721397
1.961067659,1.403390527,6.908079147,-1.637288928
1.971067659,0.757328391,7.424928665,0.87517488
1.981067659,0.259621263,7.903493404,3.75134778
1.991067659,-0.195015043,8.391629219,6.369095802
2.001067659,-0.673579574,8.592626572,5.924030781
2.011067659,-0.979860902,8.769695282,5.201398373
2.021067659,-0.960718274,8.764909744,4.627120972
2.031067659,-0.893719256,8.870193481,4.277768612
2.041067659,-0.979860902,9.047262192,4.115056515
2.051067659,-0.979860902,9.047262192,4.115056515
2.061067659,-0.979860902,9.047262192,4.115056515
2.071067659,-0.979860902,9.047262192,4.115056515
2.081067659,-0.979860902,9.047262192,4.115056515
2.091067659,-0.443868607,9.487542152,6.555736065
2.101067659,-0.17587246,9.420542717,6.483951092
2.111067659,0.063409798,9.291330338,6.153741837
2.121067659,0.063409798,9.291330338,6.153741837
2.131067659,-0.104087785,9.320044518,5.397609711
2.141067659,-0.381655216,9.497113228,5.584249973
2.151067659,-0.592223585,9.377471924,5.761318684
2.161067659,-0.888933599,9.382257462,6.096313953
2.171067659,-1.28614223,9.430113792,6.125027657
2.181067659,-1.855633974,9.219545364,4.756333351
2.191067659,-2.008774519,9.248259544,4.028914928
2.201067659,-2.008774519,9.133403778,3.689134359
2.211067659,-1.946561217,8.884550095,4.129413605
2.221067659,-1.841277003,8.918049812,5.225326538
2.231067659,-1.60678041,9.085547447,6.670591354
2.241067659,-1.228714466,9.008976936,8.417351723
2.251067659,-1.228714466,9.008976936,8.417351723
2.261067659,-1.228714466,9.008976936,8.417351723
2.271067659,-1.310070395,8.913264275,4.957330227
2.281067659,-1.310070395,8.913264275,4.957330227
2.291067659,-1.578066587,9.018548965,3.789632797
2.301067659,-1.855633974,9.205188751,4.014558315
2.311067659,-1.855633974,9.205188751,4.014558315
2.321067659,-1.185643673,9.013762474,6.87158823
2.331067659,-0.860219717,8.779266357,7.144370079
2.341067659,-1.013360381,8.654839516,6.646663189
2.351067659,-1.372283816,8.750552177,5.569892883
2.361067659,-1.252642632,8.539983749,4.301696777
2.371067659,-0.104087785,7.889136314,2.368296146
2.381067659,0.541974306,7.664210796,2.05722928
2.391067659,0.876969516,7.367500782,1.951945066
2.401067659,0.876969516,7.367500782,1.951945066
2.411067659,0.613758981,6.472585201,1.851446509
2.421067659,0.245264322,5.520241737,1.095314622
2.431067659,-0.34337005,3.926621914,-0.426520646
2.441067659,-0.34337005,3.926621914,-0.426520646
2.451067659,-2.238485575,-2.658426046,-14.56810284
2.461067659,-4.478167534,-4.079762459,-21.10529327
2.471067659,-7.746763229,-4.122833252,-26.44607353
2.481067659,-11.38863945,-2.577069998,-27.43191719
2.491067659,-14.22174168,0.112462662,-23.19662094
2.501067659,-10.66600704,5.242674351,-9.011968613
2.511067659,-10.66600704,5.242674351,-9.011968613
2.521067659,8.59142971,6.798008919,4.942973614
2.531067659,19.79941177,7.343572617,15.83031654
2.541067659,24.98226547,11.29172993,28.29692268
2.551067659,24.0825634,16.27837181,36.9589386
2.561067659,20.4311161,18.92004776,37.48057556
2.571067659,20.4311161,18.92004776,37.48057556
2.581067659,20.4311161,18.92004776,37.48057556
2.591067659,0.345762879,16.50329781,15.23211098
2.601067659,-1.190429211,14.45504189,12.0975132
2.611067659,-1.563709617,12.28714466,9.235696793
2.621067659,-1.616351724,10.24367332,6.498308182
2.631067659,-1.324427366,8.018348694,3.445066452
2.641067659,-0.587437987,7.286144733,2.722434044
2.651067659,-0.348155707,7.013363361,1.774876237
2.661067659,-0.017946171,6.836294174,0.262612283
2.671067659,0.216550454,7.022934437,-0.91465646
2.681067659,0.307477713,7.190432072,-1.220937729
2.691067659,-0.046660043,7.511070251,1.133599758
2.701067659,0.302692056,7.697710514,3.65563488
2.711067659,0.867398202,7.812565804,5.967101574
2.721067659,1.044467092,7.941778183,6.88594532
2.731067659,1.092323542,8.190631866,6.914659023
2.741067659,0.809970438,8.535198212,6.125027657
2.751067659,0.388833672,8.994620323,5.086542606
2.761067659,0.388833672,8.994620323,5.086542606
2.771067659,0.388833672,8.994620323,5.086542606
2.781067659,0.13519448,9.46361351,5.507679462
2.791067659,0.422333211,9.425328255,6.622735023
2.801067659,0.642472863,9.573683739,7.608577728
2.811067659,0.83868432,9.588040352,7.953144073
2.821067659,0.83868432,9.588040352,7.953144073
2.831067659,-0.070588268,9.927821159,5.182255745
2.841067659,0.082552381,9.841679573,4.789832592
2.851067659,0.173479646,9.707681656,4.899902344
2.861067659,0.216550454,9.702896118,5.234897614
2.871067659,0.403190613,9.525827408,5.584249973
2.881067659,0.537188709,9.305686951,5.608178139
2.891067659,0.522831738,9.243474007,5.646463394
2.901067659,0.656829834,9.008976936,5.531607628
2.911067659,0.680758059,8.836693764,5.277968407
2.921067659,0.470189661,8.740981102,4.727619171
2.931067659,0.077766739,8.64526844,4.004986763
2.941067659,-0.362512618,8.535198212,3.708276987
2.951067659,-0.362512618,8.535198212,3.708276987
2.961067659,-0.362512618,8.535198212,3.708276987
2.971067659,-1.061216831,8.894122124,5.411966801
2.981067659,-0.587437987,8.812766075,5.268397331
2.991067659,-0.084945202,8.602197647,4.751547337
3.001067659,-0.003589234,8.420342445,4.086342812
3.011067659,-0.156729877,8.573483467,3.564707518
3.021067659,-0.156729877,8.573483467,3.564707518
3.031067659,-0.285942316,8.630910873,2.775076151
3.041067659,0.010767702,8.41077137,2.69850564
3.051067659,0.369691104,8.128418922,2.674577475
3.061067659,0.522831738,8.118846893,2.827718258
3.071067659,0.393619329,8.185846329,2.736790895
3.081067659,0.613758981,7.534998417,1.717448473
3.091067659,1.140179992,6.994220734,1.06660068
3.101067659,1.44646132,6.271588326,0.01375873
3.111067659,1.412961721,5.276174068,-1.555932879
3.121067659,1.125823021,3.979264021,-3.173480988
3.131067659,0.513260484,2.170290232,-5.365306377
3.141067659,-0.649651349,-0.251246363,-8.184051514
3.151067659,-6.062216282,-4.950749874,-17.18106461
3.161067659,-10.86700439,-5.582455158,-21.54557419
3.171067659,-17.00220108,-3.409772158,-22.96690941
3.181067659,-22.63490486,1.610369682,-19.61217308
3.191067659,-23.29053879,5.539384365,-12.30927753
3.201067659,-15.70050621,6.912864685,-4.302893162
3.211067659,-15.70050621,6.912864685,-4.302893162
3.221067659,40.91367722,9.525827408,28.71805954
3.231067659,46.18745804,15.81895065,34.22633743
3.241067659,38.1762886,21.87757683,31.3118782
3.251067659,26.39881516,24.50011063,23.91805649
3.261067659,15.49711609,23.77747917,17.92642975
3.271067659,0.939182878,16.47937012,14.59083462
3.281067659,-3.659822226,12.95713425,13.17428303
3.291067659,-6.717849731,10.38245773,10.71446133
3.301067659,-8.105687141,8.43948555,7.149155617
3.311067659,-7.79461956,6.908079147,3.75134778
3.321067659,-6.023931026,5.668596745,1.047458172
3.331067659,-3.549752474,4.945964336,-0.890728235
3.341067659,-3.549752474,4.945964336,-0.890728235
3.351067659,1.944168448,5.836094379,-3.44147706
3.361067659,2.652443886,6.486942291,-3.254837036
3.371067659,2.7577281,7.295716286,-1.914856315
3.381067659,2.7577281,7.295716286,-1.914856315
3.391067659,2.030309916,8.238488197,2.29651165
3.401067659,0.733400166,9.008976936,6.278168201
3.411067659,0.719043195,8.970691681,7.010372162
3.421067659,0.886540771,8.788837433,6.68016243
3.431067659,0.819541752,8.788837433,5.766104221
3.441067659,0.484546572,8.975478172,4.828117847
3.451067659,0.13519448,9.109476089,4.057629108
3.461067659,-0.07537391,9.171689034,3.693919897
3.471067659,-0.07537391,9.171689034,3.693919897
3.481067659,-0.07537391,9.171689034,3.693919897
3.491067659,0.465404004,8.874979019,4.852046013
3.501067659,0.417547554,8.846264839,5.163113117
3.511067659,-0.022731815,8.989834785,5.172684193
3.521067659,-0.58265233,9.200403214,4.952544689
3.531067659,-1.223928809,9.410971642,4.574478626
3.541067659,-1.223928809,9.410971642,4.574478626
3.551067659,-0.774078131,9.209974289,4.756333351
3.561067659,-0.214157626,9.133403778,4.947759151
3.571067659,0.226121739,9.162117958,4.899902344
3.581067659,0.288335115,9.425328255,4.69411993
3.591067659,0.288335115,9.56411171,4.80897522
3.601067659,-0.24765715,9.540184021,5.201398373
3.611067659,-0.659222662,9.521040916,5.100899696
3.621067659,-0.932004392,9.420542717,4.751547337
3.631067659,-0.932004392,9.420542717,4.751547337
3.641067659,-1.496710539,9.597611427,4.411766529
3.651067659,-1.496710539,9.597611427,4.411766529
3.661067659,-1.496710539,9.597611427,4.411766529
3.671067659,-1.496710539,9.597611427,4.411766529
3.681067659,-0.606580555,9.013762474,4.205984116
3.691067659,-0.721436024,8.92283535,3.277568817
3.701067659,-1.042074203,8.98026371,2.459223509
3.711067659,-1.338784218,9.004191399,1.880160451
3.721067659,-1.338784218,9.004191399,1.880160451
3.731067659,-0.774078131,8.243273735,1.573879123
3.741067659,-0.620937467,8.114061356,1.664806366
3.751067659,-0.63050878,7.975277901,1.803590059
3.761067659,-0.769292474,7.759923935,1.779661894
3.771067659,-1.171286702,7.487142086,1.186241865
3.781067659,-1.487139225,7.161718369,0.272183567
3.791067659,-1.487139225,7.161718369,0.272183567
3.801067659,-1.080359459,4.481756687,-6.174080849
3.811067659,-1.152144074,3.046063185,-8.96889782
3.821067659,-0.912861824,0.787238657,-11.78285694
3.831067659,-0.912861824,0.787238657,-11.78285694
3.841067659,-2.712264538,-5.103890896,-17.81277084
3.851067659,-11.43649578,-4.472185612,-18.26740646
3.861067659,-17.85883141,-0.174676046,-16.83171272
3.871067659,-22.31905365,6.190232277,-14.883955
3.881067659,-19.14138412,10.16231823,-9.988240242
3.891067659,-8.545966148,12.31585789,0.238684058
3.901067659,13.67857075,12.2297163,17.218153
3.911067659,40.82275009,8.051848412,33.11128235
3.921067659,56.22774124,12.8757782,47.69792938
3.931067659,38.81756592,18.01077652,36.15016556
3.941067659,21.23510361,18.47498322,21.89851379
3.951067659,6.356533527,17.97249031,11.98744297
3.961067659,-2.82233429,16.07258987,7.278368473
3.971067659,-7.708477974,13.03370476,5.330610752
3.981067659,-7.708477974,13.03370476,5.330610752
3.991067659,-7.708477974,13.03370476,5.330610752
4.001067659,-7.708477974,13.03370476,5.330610752
4.011067659,-3.382254839,4.926821709,-0.943370342
4.021067659,-2.003988981,5.05124855,-2.623131752
4.031067659,-2.003988981,5.05124855,-2.623131752
4.041067659,-0.601794899,6.290730953,-5.413163185
4.051067659,-0.601794899,6.290730953,-5.413163185
4.061067659,-0.601794899,6.290730953,-5.413163185
4.071067659,2.11645174,9.123832703,2.18644166
4.081067659,2.7577281,9.683753014,5.225326538
4.091067659,3.37986207,9.82732296,7.450651646
4.101067659,3.57128787,9.918250084,8.498707771
4.111067659,2.417947292,10.15753174,8.158926964
4.121067659,1.527817249,10.23888779,7.115656376
4.131067659,1.527817249,10.23888779,7.115656376
4.141067659,-0.003589234,10.69352436,4.765904427
4.151067659,-0.104087785,10.75095177,4.172484398
4.161067659,-0.070588268,10.717453,3.88056016
4.171067659,0.005982057,10.84187984,4.014558315
4.181067659,0.005982057,10.84187984,4.014558315
4.191067659,0.005982057,10.84187984,4.014558315
4.201067659,1.594816327,9.951749802,5.120042324
4.211067659,1.523031592,9.750752449,5.230112076
4.221067659,1.25503552,9.688538551,5.263611794
4.231067659,0.891326427,9.559326172,5.239683151
4.241067659,0.891326427,9.559326172,5.239683151
4.251067659,0.891326427,9.559326172,5.239683151
4.261067659,-0.319441825,9.741181374,4.31126833
4.271067659,0.307477713,9.415757179,4.119842529
4.281067659,0.905683398,8.970691681,3.65563488
4.291067659,0.991824985,8.74576664,2.909074068
4.301067659,-0.252442777,8.707481384,1.396810174
4.311067659,-1.243071318,8.975478172,1.009172916
4.321067659,-1.965703845,9.147761345,1.162313581
4.331067659,-2.386840582,9.272188187,1.760519266
4.341067659,-2.50169611,9.267401695,2.47358036
4.351067659,-2.114058733,9.080761909,3.071786165
4.361067659,-1.386640668,8.898907661,3.387638569
4.371067659,-0.185443759,8.425128937,2.138585329
4.381067659,0.029910283,8.444271088,1.262812138
4.391067659,-0.147158593,8.506484032,0.229112774
4.401067659,-0.147158593,8.506484032,0.229112774
4.411067659,-0.147158593,8.506484032,0.229112774
4.421067659,-1.726421595,9.138189316,-1.144367456
4.431067659,-1.726421595,9.138189316,-1.144367456
4.441067659,-1.726421595,9.138189316,-1.144367456
4.451067659,-1.726421595,9.138189316,-1.144367456
4.461067659,-1.726421595,9.138189316,-1.144367456
4.471067659,1.441675663,8.401200294,1.741376638
4.481067659,1.441675663,8.401200294,1.741376638
4.491067659,0.652044177,8.458627701,1.348953724
4.501067659,0.058624156,8.23370266,1.258026481
4.511067659,-0.104087785,7.922635555,1.095314622
4.521067659,-0.24765715,7.353144169,0.583250523
4.531067659,-0.496510684,6.305087566,-0.689731121
4.541067659,-0.43908295,4.577469826,-2.97726965
4.551067659,0.24047868,1.624726534,-6.083153248
4.561067659,-1.281356573,-4.850251675,-12.49591827
4.571067659,-6.732206345,-4.304687977,-15.28116322
4.581067659,-6.732206345,-4.304687977,-15.28116322
4.591067659,-20.01715851,7.022934437,-18.92782593
4.601067659,-17.76790428,8.386843681,-19.37289047
4.611067659,-17.76790428,8.386843681,-19.37289047
4.621067659,0.384048045,9.468399048,-15.14237976
4.631067659,0.384048045,9.468399048,-15.14237976
4.641067659,0.384048045,9.468399048,-15.14237976
4.651067659,33.74478149,10.14317513,41.59622955
4.661067659,25.1114769,12.50728416,40.21796417
4.671067659,15.08555031,14.3689003,33.12085342
4.681067659,7.414160728,14.97667694,23.80320168
4.691067659,7.414160728,14.97667694,23.80320168
4.701067659,-0.821934581,11.88993549,3.674777269
4.711067659,-1.42971158,10.77966595,1.463809252
4.721067659,-1.774278045,9.865608215,0.037686955
4.731067659,-1.649851203,9.162117958,-0.57966131
4.741067659,-1.448854089,8.817551613,-0.608375132
4.751067659,-0.640080035,8.941978455,0.023330022
4.761067659,-0.640080035,8.941978455,0.023330022
4.771067659,-0.640080035,8.941978455,0.023330022
4.781067659,-0.640080035,8.941978455,0.023330022
4.791067659,1.503889084,9.114261627,3.602992773
4.801067659,1.508674622,9.501898766,5.646463394
4.811067659,1.508674622,9.501898766,5.646463394
4.821067659,1.508674622,9.501898766,5.646463394
4.831067659,1.374676585,10.07139015,6.426523209
4.841067659,0.853041291,10.32502937,5.512465
4.851067659,0.518046081,10.52602673,4.421338081
4.861067659,0.388833672,10.73180962,3.622135162
4.871067659,0.489332229,10.78445148,3.172284603
4.881067659,1.417747378,10.66002464,3.358924866
4.891067659,1.417747378,10.66002464,3.358924866
4.901067659,1.417747378,10.66002464,3.358924866
4.911067659,1.417747378,10.66002464,3.358924866
4.921067659,2.32701993,10.71266651,4.095914364
4.931067659,2.121237278,10.48774147,4.115056515
4.941067659,1.704886079,10.32981491,4.210769653
4.951067659,1.704886079,10.32981491,4.210769653
4.961067659,1.704886079,10.32981491,4.210769653
4.971067659,-0.137587309,9.7698946,4.071985722
4.981067659,-0.171086818,9.722038269,3.78484726
4.991067659,-0.003589234,9.549755096,3.65563488
5.001067659,0.144765764,9.387042999,3.483351469
5.011067659,0.058624156,9.420542717,2.459223509
5.021067659,0.029910283,9.554540634,1.822732687
5.031067659,0.029910283,9.554540634,1.822732687
5.041067659,-0.147158593,9.899106979,1.387238979
5.051067659,-0.180658117,9.942177773,1.573879123
5.061067659,-0.17587246,9.970891953,1.789233088
5.071067659,-0.214157626,9.999606133,1.77009058
5.081067659,-0.214157626,9.999606133,1.77009058
5.091067659,-0.214157626,9.999606133,1.77009058
5.101067659,-0.214157626,9.999606133,1.77009058
5.111067659,0.522831738,9.023334503,3.186641455
5.121067659,0.340977222,8.932407379,3.287140131
5.131067659,-0.08015956,8.932407379,3.019144058
5.141067659,-0.08015956,8.932407379,3.019144058
5.151067659,-1.305284739,9.104690552,0.82731843
5.161067659,-1.487139225,9.200403214,0.320040017
5.171067659,-1.33399868,9.25783062,0.45882374
5.181067659,-0.95114702,9.267401695,0.927816987
5.191067659,-0.376869559,9.109476089,1.387238979
5.201067659,0.063409798,8.903693199,1.664806366
5.211067659,-0.381655216,8.946763992,0.913460016
5.221067659,-0.774078131,8.918049812,0.348753899
5.231067659,-1.118644595,8.989834785,0.171685025
5.241067659,-1.491924882,9.214759827,0.291326165
5.251067659,-1.673779488,9.329615593,0.68374908
5.261067659,-1.745564103,9.276973724,1.104885817
5.271067659,-1.850848317,9.415757179,1.415952802
5.281067659,-1.310070395,9.075976372,1.310668588
5.291067659,-1.310070395,9.075976372,1.310668588
5.301067659,-0.07537391,7.635497093,-1.168295622
5.311067659,-0.07537391,7.635497093,-1.168295622
5.321067659,-0.515653253,4.66839695,-4.566103935
5.331067659,-7.330412388,2.404786825,-6.609574318
5.331067659,-7.330412388,2.404786825,-6.609574318
5.351067659,-19.25145531,9.64068222,-11.23250771
5.361067659,-18.35175323,13.5409832,-12.72084332
5.371067659,-7.584051132,13.19163132,-9.418747902
5.381067659,10.93639565,11.0811615,2.554936409
5.391067659,31.16531944,8.0757761,20.09432602
5.401067659,31.16531944,8.0757761,20.09432602
5.411067659,31.16531944,8.0757761,20.09432602
5.421067659,31.16531944,8.0757761,20.09432602
5.431067659,-0.099302143,8.611768723,10.69053364
5.441067659,-0.099302143,8.611768723,10.69053364
5.441067659,-7.028916359,8.640482903,4.268197536
5.461067659,-10.59422207,6.549155712,-4.087539196
5.471067659,-8.77089119,5.903093338,-3.45583415
5.481067659,-6.090929985,5.338387489,-2.383849621
5.491067659,-3.056830883,5.079962254,-1.814357758
5.501067659,-0.309870541,5.20917511,-2.259422779
5.511067659,1.661815286,5.740381718,-3.398406267
5.521067659,2.791227579,6.73100996,-4.140181541
5.531067659,2.791227579,6.73100996,-4.140181541
5.541067659,2.791227579,6.73100996,-4.140181541
5.551067659,2.791227579,6.73100996,-4.140181541
5.561067659,2.542374134,10.3776722,7.005586624
5.571067659,2.432304144,10.09531879,8.417351723
5.581067659,2.250449657,9.97567749,8.426922798
5.591067659,2.250449657,9.97567749,8.426922798
5.601067659,0.891326427,9.899106979,3.669991732
5.611067659,0.24047868,10.29153061,2.358724833
5.621067659,-0.041874398,10.46859932,1.908874273
5.631067659,-0.372083932,10.62173939,2.176870346
5.641067659,-0.754935563,10.88495064,2.741576433
5.651067659,-0.721436024,10.92323494,3.349353552
