acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-6.278410935384371,1.3500368555595075,5.776084955309312,-6.278410935384371,1.3500368555595075,5.776084955309312
-5.6452154228848475,2.3357551759601076,5.185573379244845,-5.6452154228848475,2.3357551759601076,5.185573379244845
-4.821288299989229,3.279550274178109,3.650595523536014,-4.821288299989229,3.279550274178109,3.650595523536014
-4.3633564276420564,3.786770845052599,2.5261290555592066,-4.3633564276420564,3.786770845052599,2.5261290555592066
-3.754272040714123,4.490545184741153,1.9637090010631528,-3.754272040714123,4.490545184741153,1.9637090010631528
-3.3290433867547717,4.922502984477605,2.439013506031194,-3.3290433867547717,4.922502984477605,2.439013506031194
-3.231057664734343,5.325008687554567,2.7212864680739406,-3.231057664734343,5.325008687554567,2.7212864680739406
-3.201014118908688,5.717636426132541,2.4602685541370763,-3.201014118908688,5.717636426132541,2.4602685541370763
-3.401784317498959,5.57147381139176,2.5434214862656512,-3.401784317498959,5.57147381139176,2.5434214862656512
-3.832367859792122,5.380764071046153,2.6671322634809718,-3.832367859792122,5.380764071046153,2.6671322634809718
-4.591012700791884,5.437555852240313,3.6813954755311684,-4.591012700791884,5.437555852240313,3.6813954755311684
-5.319249009431839,5.359269124894314,4.766611610436759,-5.319249009431839,5.359269124894314,4.766611610436759
-6.486902245597036,5.240446193730042,6.944173793796397,-6.486902245597036,5.240446193730042,6.944173793796397
-7.795304885517764,4.713353713521431,8.873936463694957,-7.795304885517764,4.713353713521431,8.873936463694957
-9.392256259049919,3.774593170698236,11.097499763056142,-9.392256259049919,3.774593170698236,11.097499763056142
-11.955534313653995,3.0893030273501587,13.435328297554378,-11.955534313653995,3.0893030273501587,13.435328297554378
-14.37118137571953,2.9811101275233427,14.384553237559889,-14.37118137571953,2.9811101275233427,14.384553237559889
-16.815931305190997,2.431112202707122,15.279980281504832,-16.815931305190997,2.431112202707122,15.279980281504832
-18.198275547299684,1.749424601682831,15.369359997551745,-18.198275547299684,1.749424601682831,15.369359997551745
-18.541110361211764,1.08849413801943,16.031245971681386,-18.541110361211764,1.08849413801943,16.031245971681386
