acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
-0.47475789675892066,10.485131245817822,5.801424167643238,-0.47475789675892066,10.485131245817822,5.801424167643238
-0.10924131746650778,10.135056105756764,4.895043530977323,-0.10924131746650778,10.135056105756764,4.895043530977323
0.40781062797982,9.739936841495593,4.278216161896879,0.40781062797982,9.739936841495593,4.278216161896879
0.776470959,9.516255379,3.88056016,0.776470959,9.516255379,3.88056016
0.8395236305092567,9.486659251719466,3.8400262819688167,0.8395236305092567,9.486659251719466,3.8400262819688167
1.215868046722133,9.298689523808278,3.5552587912489075,1.215868046722133,9.298689523808278,3.5552587912489075
1.025324464,9.31525898,3.401995659,1.025324464,9.31525898,3.401995659
1.025324464,9.31525898,3.401995659,1.025324464,9.31525898,3.401995659
0.9384661987409771,9.321692909566114,3.311920420958585,0.9384661987409771,9.321692909566114,3.311920420958585
0.40435477408934534,9.351534212075569,2.656728183464409,0.40435477408934534,9.351534212075569,2.656728183464409
0.609009969645116,9.249951117403947,2.1405584603472017,0.609009969645116,9.249951117403947,2.1405584603472017
0.9309349937836965,9.05217079411446,1.9851992996326444,0.9309349937836965,9.05217079411446,1.9851992996326444
1.245703027108083,8.871885054403947,2.3592822944981156,1.245703027108083,8.871885054403947,2.3592822944981156
1.432104349,8.697910309,2.79421854,1.432104349,8.697910309,2.79421854
1.3941440717811373,8.672817970906696,2.9055258032449878,1.3941440717811373,8.672817970906696,2.9055258032449878
1.0912023915461582,8.530572311698343,3.615057852397208,1.0912023915461582,8.530572311698343,3.615057852397208
0.6190351408179062,8.66449047441107,3.5141613524629927,0.6190351408179062,8.66449047441107,3.5141613524629927
-0.07830263379750228,8.741422488511146,3.1218976310242317,-0.07830263379750228,8.741422488511146,3.1218976310242317
-0.6769128047067968,8.830903214605005,2.8506843864401774,-0.6769128047067968,8.830903214605005,2.8506843864401774
-1.0334282889812625,8.730570307557299,2.5323809538781408,-1.0334282889812625,8.730570307557299,2.5323809538781408
-0.968040870168485,8.296320417061708,2.1523354375418826,-0.968040870168485,8.296320417061708,2.1523354375418826
-0.6858470877962801,8.119851905394995,2.4836295240843844,-0.6858470877962801,8.119851905394995,2.4836295240843844
-0.5395018735183835,8.188658544783245,2.887958292788566,-0.5395018735183835,8.188658544783245,2.887958292788566
